  51.202   40.469    3.785    -0.221   -0.878    0.591     0.247    0.945    0.230
  55.112   40.968    8.599    -0.091   -0.695    0.576     0.247    0.945    0.230
  57.901   40.706   11.784    -0.116   -0.732    0.572     0.426    0.879   -0.151
  60.315   40.649   13.812    -0.230   -0.618    0.711     0.426    0.879   -0.151
  62.576   40.687   15.216    -0.349   -0.660    0.969     0.426    0.879   -0.151
  65.278   41.134   17.007    -0.294   -0.455    0.858     0.426    0.879   -0.151
  66.513   40.449   17.487    -0.230   -0.594    0.783     0.532    0.702   -0.392
  66.014   39.585   15.862    -0.087   -0.602    0.709     0.532    0.702   -0.392
  66.044   39.182   15.091    -0.146   -0.481    0.843     0.532    0.702   -0.392
  67.148   39.117   15.364    -0.222   -0.425    1.005     0.532    0.702   -0.392
  68.559   38.819   16.466    -0.163   -0.386    0.961     0.532    0.702   -0.392
  70.082   38.280   17.569    -0.133   -0.218    0.866     0.571    0.471   -0.606
  71.858   38.246   17.244    -0.166   -0.183    1.005     0.571    0.471   -0.606
  73.061   38.320   15.440    -0.227   -0.126    1.033     0.571    0.471   -0.606
  73.937   38.632   12.937    -0.203   -0.070    1.011     0.571    0.471   -0.606
  74.885   38.978    9.469    -0.215   -0.034    0.945     0.571    0.471   -0.606
  75.898   38.846    5.750    -0.225   -0.039    0.864     0.614    0.272   -0.685
  77.190   38.706    1.457    -0.210   -0.011    0.904     0.614    0.272   -0.685
  77.821   39.519   -3.153    -0.149   -0.082    1.000     0.614    0.272   -0.685
  77.229   40.333   -7.728     0.018   -1.216    2.032     0.614    0.272   -0.685
  81.011   39.852  -10.793     0.142   -0.600    0.945     0.614    0.272   -0.685
  81.319   39.146  -16.613    -0.084    0.095    0.920     0.578    0.229   -0.735
  81.362   38.528  -22.822    -0.136    0.071    0.864     0.578    0.229   -0.735
  81.048   38.294  -29.621    -0.084   -0.022    0.822     0.578    0.229   -0.735
  80.349   38.271  -36.939    -0.060    0.015    0.894     0.578    0.229   -0.735
  79.314   38.115  -44.470    -0.126    0.114    0.989     0.578    0.229   -0.735
  78.386   38.009  -51.711    -0.069    0.009    1.033     0.499    0.226   -0.786
  77.508   37.844  -58.972    -0.078   -0.006    0.985     0.499    0.226   -0.786
  76.233   37.323  -66.691    -0.049   -0.001    0.960     0.499    0.226   -0.786
  75.039   37.109  -74.537    -0.010   -0.026    0.927     0.499    0.226   -0.786
  73.586   36.836  -82.684     0.014   -0.007    0.900     0.499    0.226   -0.786
  71.933   36.286  -91.251     0.057    0.116    1.047     0.427    0.245   -0.834
  70.364   35.718  -99.447     0.124    0.126    1.219     0.427    0.245   -0.834
  69.332   34.861 -106.843    -0.000    0.260    1.240     0.427    0.245   -0.834
  68.035   34.678 -114.251     0.050   -0.031    1.052     0.427    0.245   -0.834
  66.268   34.536 -122.046     0.096   -0.129    0.939     0.427    0.245   -0.834
  64.582   33.968 -129.874     0.170   -0.086    1.038     0.384    0.255   -0.870
  63.328   32.776 -137.093     0.076    0.051    1.140     0.384    0.255   -0.870
  62.010   31.430 -143.874     0.061    0.110    1.164     0.384    0.255   -0.870
  61.004   30.634 -149.890     0.055    0.069    0.942     0.384    0.255   -0.870
  59.625   29.736 -156.439     0.087    0.017    0.948     0.384    0.255   -0.870
  58.241   28.704 -162.998     0.119   -0.005    0.967     0.368    0.261   -0.870
  56.929   27.488 -169.248     0.081   -0.034    0.942     0.368    0.261   -0.870
  56.196   26.028 -174.839     0.042    0.056    0.892     0.368    0.261   -0.870
  55.895   24.516  179.755     0.046    0.065    0.925     0.368    0.261   -0.870
  54.765   23.346  174.125     0.089   -0.022    0.952     0.380    0.249   -0.863
  53.644   22.369  168.858     0.129   -0.089    0.921     0.380    0.249   -0.863
  53.539   21.131  164.411     0.057    0.061    0.948     0.380    0.249   -0.863
  53.728   19.837  160.242     0.024    0.143    1.032     0.380    0.249   -0.863
  53.662   18.456  155.833     0.005    0.054    1.104     0.380    0.249   -0.863
  53.442   17.300  151.472     0.082    0.009    1.157     0.383    0.258   -0.867
  53.389   16.325  147.433     0.033    0.017    1.099     0.383    0.258   -0.867
  53.692   15.311  143.845    -0.012    0.085    1.023     0.383    0.258   -0.867
  53.783   14.189  140.193     0.006    0.064    0.998     0.383    0.258   -0.867
  53.596   13.062  136.344     0.053   -0.005    1.012     0.383    0.258   -0.867
  53.323   12.051  132.313     0.066   -0.043    1.023     0.406    0.247   -0.866
  53.505   11.378  128.812     0.069    0.120    1.119     0.406    0.247   -0.866
  53.617   10.754  125.509     0.032    0.096    1.065     0.406    0.247   -0.866
  53.591   10.097  122.283     0.058    0.057    0.904     0.406    0.247   -0.866
  53.902    9.388  118.957     0.035    0.112    0.919     0.406    0.247   -0.866
  54.094    8.611  115.495     0.056    0.082    1.037     0.413    0.247   -0.858
