 180.000  180.000  180.000    -0.347    0.058   -0.939     0.058    0.200    0.840
 179.852  179.996  179.720    -0.303    0.123   -1.019    -0.459    0.103    0.744
 179.567 -179.651  179.169    -0.173    0.042   -1.138    -0.459    0.103    0.744
 179.545 -178.121  178.526    -0.225   -0.001   -0.973    -0.459    0.103    0.744
 179.440 -176.592  177.889    -0.317    0.043   -0.767    -0.459    0.103    0.744
 178.693 -175.518  177.015    -0.105    0.100   -1.017    -0.459    0.103    0.744
 178.431 -174.242  176.551     0.052    0.100   -1.203    -0.658    0.036    0.615
 178.468 -172.119  176.366     0.091    0.081   -1.017    -0.658    0.036    0.615
 178.585 -169.792  176.125    -0.093    0.103   -0.894    -0.658    0.036    0.615
 178.375 -168.007  175.877     0.106    0.153   -1.078    -0.658    0.036    0.615
 178.332 -166.247  175.854     0.305    0.178   -1.223    -0.658    0.036    0.615
 179.008 -163.591  176.134     0.223    0.063   -1.033    -0.753    0.013    0.469
 179.331 -160.802  176.478     0.271    0.087   -0.837    -0.753    0.013    0.469
 179.588 -158.176  176.521     0.370    0.235   -0.974    -0.753    0.013    0.469
   0.678  -24.017   -4.515     0.151    0.130   -0.823    -0.753    0.013    0.469
   1.931  -27.328   -4.926    -0.000    0.215   -0.928    -0.753    0.013    0.469
   3.135  -30.949   -5.232     0.099    0.081   -0.869    -0.751    0.049    0.381
   4.044  -34.777   -5.445     0.185    0.062   -0.859    -0.751    0.049    0.381
   5.213  -38.750   -5.907     0.106    0.098   -0.917    -0.751    0.049    0.381
   6.551  -42.793   -6.386     0.157    0.068   -0.947    -0.751    0.049    0.381
   8.074  -47.046   -6.961     0.232    0.052   -0.939    -0.751    0.049    0.381
   9.607  -51.357   -7.648     0.169    0.057   -0.850    -0.729    0.080    0.365
  11.327  -55.546   -8.689     0.162    0.046   -0.837    -0.729    0.080    0.365
  13.294  -59.618  -10.032     0.183    0.057   -0.907    -0.729    0.080    0.365
  15.867  -63.806  -11.902     0.279    0.043   -0.917    -0.729    0.080    0.365
  19.499  -67.980  -14.831     0.167    0.064   -0.919    -0.729    0.080    0.365
  24.383  -71.924  -19.147     0.177    0.090   -0.950    -0.749    0.095    0.386
  31.117  -75.781  -25.420     0.227    0.072   -0.951    -0.749    0.095    0.386
  42.591  -79.338  -36.388     0.293    0.088   -1.000    -0.749    0.095    0.386
  64.223  -82.010  -57.438     0.376    0.081   -0.961    -0.749    0.095    0.386
  96.442  -82.706  -89.042     0.317    0.056   -0.864    -0.749    0.095    0.386
 124.924  -81.198 -116.987     0.253    0.085   -0.939    -0.751    0.094    0.399
 142.479  -78.281 -133.991     0.304    0.105   -1.019    -0.751    0.094    0.399
 152.698  -74.527 -143.462     0.300    0.117   -1.032    -0.751    0.094    0.399
 158.844  -70.423 -148.775     0.272    0.091   -0.915    -0.751    0.094    0.399
 163.105  -66.179 -152.224     0.229    0.067   -0.850    -0.751    0.094    0.399
 166.201  -61.647 -154.499     0.221    0.116   -0.941    -0.758    0.101    0.407
 168.593  -56.910 -155.951     0.202    0.130   -0.948    -0.758    0.101    0.407
 170.660  -52.008 -157.009     0.131    0.152   -1.017    -0.758    0.101    0.407
 172.756  -46.921 -157.803     0.146    0.144   -0.996    -0.758    0.101    0.407
 175.120  -40.621 -158.572     0.155    0.137   -1.031    -0.758    0.101    0.407
 177.321  -32.555 -159.031     0.162    0.032   -0.913    -0.724    0.090    0.464
   0.184 -157.400   20.185    -0.220    0.373   -1.230    -0.724    0.090    0.464
   3.274 -167.071   20.510    -0.591    0.143   -0.978    -0.724    0.090    0.464
   7.681 -178.753   21.897    -0.574    0.148   -0.884    -0.724    0.090    0.464
  13.388  167.680   24.133    -0.628    0.094   -0.664    -0.383    0.110    0.728
  21.418  152.372   29.447    -0.580   -0.014   -0.727    -0.383    0.110    0.728
  31.579  139.412   36.578    -0.658    0.012   -0.377    -0.383    0.110    0.728
  44.227  128.583   46.043    -0.850   -0.005   -0.506    -0.383    0.110    0.728
  64.530  120.261   62.505    -0.996    0.039   -0.303    -0.383    0.110    0.728
  94.632  116.801   87.628    -1.098    0.035    0.092     0.442    0.086    0.680
 123.529  119.639  112.103    -0.928    0.101   -0.317     0.442    0.086    0.680
 143.998  125.385  128.814    -1.441    0.060    0.262     0.442    0.086    0.680
 157.346  134.677  137.941    -1.233    0.102    0.151     0.442    0.086    0.680
 166.771  144.974  142.386    -1.134    0.053    0.401     0.442    0.086    0.680
 173.966  155.383  143.840    -0.880    0.049    0.651     0.852    0.043    0.092
 179.686  163.785  143.755    -0.529    0.077    0.468     0.852    0.043    0.092
   4.337    9.686  -37.019    -1.057    0.025    0.722     0.852    0.043    0.092
   9.376    2.494  -37.893    -1.015   -0.027    0.212     0.852    0.043    0.092
  14.130   -4.445  -38.707    -0.799   -0.022    0.392     0.852    0.043    0.092
