    -24     -39   -2865    -1170     756    8475      -22    -582    -363
      3    -118   -2851     -566     882    4956      434   -1464      13
      3    -118   -2851     1453    -933    -980      157    -615     231
      3    -118   -2851     1465   -1057    -643     -173    1110      76
      3    -118   -2851      724    -774    8148    -1002    1644    -307
    -51    -123   -2826    -1094     577   10819     -278    -558     -93
    -51    -123   -2826      225     279    5303      568   -1653      90
    -51    -123   -2826     1489    -751   -1103      164    -914     228
    -51    -123   -2826     2085   -2061     833     -672     772     -12
   -198    -111   -2841      313   -1598    6229     -851     670    -475
   -198    -111   -2841    -1811     321   10799      252   -1193    -211
   -198    -111   -2841     -740     582    5007     1214   -2464     149
   -198    -111   -2841     1153    -433   -2805      414    -841     497
   -492     -33   -2834     1731   -1053   -2248     -674    2090     308
   -492     -33   -2834      880   -2125     770    -1957    4058     118
   -492     -33   -2834    -3272   -1712   16172    -1673   -1117    -905
   -492     -33   -2834    -2594    -314   13020     1671   -2603     -78
   -119     406   -2980     -392    -690    3143     1889   -4833     141
   -119     406   -2980      977   -1407   -3211     1496   -4327    -118
   -119     406   -2980     -275     512   -9600      490     510    -202
   -119     406   -2980    -2553    1069   -2846    -1600    6619     288
   -974     -99   -2757    -1959   -3679   11836    -2525    3454    -381
   -974     -99   -2757    -3673    -266   15644      697     147     286
   -974     -99   -2757     1096   -1223    7183     1710   -1319     585
   -974     -99   -2757     4502   -3202    -416      634   -1454    -359
   -205      99   -2876     3441   -2343    -623     -326    -493   -1102
   -205      99   -2876     -868      31    6086     -829    -600   -1177
   -205      99   -2876    -2410    1130    9799      129   -1214    -497
   -205      99   -2876     -730     138    6607     1192   -2101     113
   -609     230   -2829     1228    -642    -429     1447   -1932      64
   -609     230   -2829     1331    -419   -2312       78     338     -57
   -609     230   -2829      435    -691    1151    -1496    2098       2
   -609     230   -2850     -315   -2191   13004    -1400     392    -570
   -623     225   -2850    -1496    1014    9700     1145   -1210     345
   -623     225   -2850      668    -105     939     1490   -1633     367
   -623     225   -2850     2306   -1023   -5392      147     881     343
   -623      60   -2819      553   -1490    2398    -1763    2110    -340
   -767      60   -2819    -1399   -1633    9860    -1484     714    -464
   -767      60   -2819    -2494     950   10005      732    -390     564
   -767      60   -2819     1494    -985    1294     1124    -846     736
   -767     142   -2826     3059   -1397   -1909      179     298     338
   -664     142   -2826     2818   -3316    3550     -482     495    -732
   -664     142   -2826      424     -78    3801       23     298    -507
   -664     142   -2826    -1079    -126    6675     -495    -138    -436
   -545     310   -2848    -1377     601    6270     -122    -160     111
   -545     310   -2848     -681    -157    5812      404    -652     371
   -545     310   -2848      318    -550    3467      661    -502     608
   -545     310   -2848     1536    -847     778     1170     -47     501
   -636      83   -2819     1048     106   -2972      432    1365     479
   -636      83   -2819     -936    -474   -2154    -3532    2896     328
   -636      83   -2819    -3990   -3214   14527    -2573     540    -593
   -636      83   -2819    -3382    -373   11847     1649     831    1297
     33     533   -2941       26   -1731    4721     1882    -159    1238
     33     533   -2941     2984   -2870    -152     1031   -1035     136
     33     533   -2941     4386   -4072    -580      176    -383    -931
     33     533   -2941      -27    -797    2448     -538    -613   -1518
   -255     407   -2929    -3349    1710    5854     -821    -179    -532
   -255     407   -2929    -4295    2153    8533      292       8     194
   -255     407   -2929     -376    -983    4059      918     267    1099
   -255     407   -2929     3632   -5107     626       54     459      45
   -167     311   -2911     2439   -3895    2113       -7    -564   -1226
   -167     311   -2911    -2896    1424    5441     -188    -580    -857
   -167     311   -2911    -4517    3513    8013      865     106     303
   -167     311   -2911      -60    -658    3519     1081     176     904
   -224     196   -2914     2465   -3369    1920      138     -46      75
   -224     196   -2914     1835   -2263    2420     -369    -619    -621
   -224     196   -2914      893   -1775    1634     -421    -175    -870
   -224     196   -2914    -2801     390    7683      -15    -366    -884
   -321     290   -2920    -3367    2005    8584      554    -580     -17
   -321     290   -2920     -670     162    3133     1034    -875     420
   -321     290   -2920     1816   -1538   -1257      702    -223     129
   -321     290   -2920     2302   -1844    -344      -54     277    -566
   -411      63   -2911      262   -1390    2802     -727     925    -742
   -411      63   -2911    -2752    1062   10546      186     231    -495
   -411      63   -2911    -1188     948    6761     1263    -357     379
   -411      63   -2911     1150    -780    1903      716    -458     216
   -312     -55   -2886     1801   -1557    1317      116     -60    -323
   -312     -55   -2886      455    -857    3776     -161     195    -679
   -312     -55   -2886     -992     616    5639     -118      12    -502
   -312     -55   -2886     -566     103    5082     -243     -92    -101
   -297     -18   -2910      -79    -186    4734      278    -355      48
   -297     -18   -2910      662    -416    4426      314    -516     -73
   -297     -18   -2910     1430   -1120    2204      118    -333    -258
   -297     -18   -2910      855    -700    2237       17     369    -474
   -305     -59   -2859     -942    -202    6975     -693     415    -572
   -305     -59   -2859    -1350    1236    6663       67    -680     -54
   -305     -59   -2859        2     -24    3719      690    -914     -21
   -305     -59   -2859      667    -317     961      457    -319      79
   -444    -139   -2897     1632   -2004    -878      410     818    -470
   -444    -139   -2897      147   -1730    1432     -354    2522    -843
   -444    -139   -2897    -2972    2016    8453     -644    1618    -414
   -444    -139   -2897    -2268     988   10017     -394     277     155
    240     -11   -2906      -62      21    6667      420    -927     346
    240     -11   -2906     1368   -1417    1811      709    -877      70
    240     -11   -2906     1935   -2007     672      115      33    -371
    240     -11   -2906      541   -1351     840     -544     828    -784
    207     -88   -2865    -1894    -723    5080     -957    1292    -672
    207     -88   -2865    -3699    1751    8949      150    -366    -151
    207     -88   -2865    -2351    1415    7580      791   -1712     305
    207     -88   -2865      -34     214    3570     1077   -2721     332
    -66    -158   -2877     1966   -2103   -2513     -184    -518     387
    -66    -158   -2877     3034   -3216   -1722       70     967    -210
    -66    -158   -2877      395    -853    7217    -1000    2314   -1022
    -66    -158   -2877    -1630    2424   10275      655    -368    -296
    349     -98   -2931     -276    1367    5735      800   -1422     196
    349     -98   -2931     1836   -1214    2005      -85    -891     267
    349     -98   -2931     2351   -1479    1608     -178    -570     -82
    349     -98   -2931     2237   -1395    2337     -681     773    -365
     86     -79   -2910      688      48    9391     -285    -251    -612
     86     -79   -2910     -875    1374    7825      114   -1878     -84
     86     -79   -2910     -728     942    3382      235   -2210     329
     86     -79   -2910      449    -729     836       80   -1388     536
   -533     -64   -2902      690   -1866    1879     -58
