   0.000    0.000    0.000     0.040   -0.519    1.110    -0.214    0.147   -0.939
 179.880  178.518 -179.340     0.084   -0.091    1.220    -0.214    0.147   -0.939
   0.083    2.980    1.456     0.033   -0.509    1.239    -0.143    0.130   -0.963
   0.186    4.741    1.808    -0.098   -0.293    1.099    -0.143    0.130   -0.963
   0.196    6.321    1.552    -0.097   -0.339    1.165    -0.143    0.130   -0.963
   0.053    7.697    1.604     0.042   -0.274    1.118    -0.143    0.130   -0.963
 179.850  170.896 -177.898    -0.059    0.018    0.956    -0.143    0.130   -0.963
   0.020   10.869    2.700    -0.120    0.068    0.617    -0.022    0.104   -0.967
   0.709   13.545    3.348    -0.045   -0.095    0.674    -0.022    0.104   -0.967
   1.532   16.356    4.117    -0.040   -0.280    0.993    -0.022    0.104   -0.967
   2.113   18.982    5.041    -0.080   -0.124    1.312    -0.022    0.104   -0.967
   2.679   21.416    6.011    -0.104   -0.088    1.184    -0.022    0.104   -0.967
   3.463   22.648    7.144    -0.131   -0.121    1.172     0.162    0.031   -0.949
   4.251   23.333    8.022    -0.171   -0.110    1.116     0.162    0.031   -0.949
   4.719   22.595    8.881    -0.145   -0.195    1.297     0.162    0.031   -0.949
   5.125   22.334   10.201    -0.152    0.010    1.109     0.162    0.031   -0.949
   5.589   22.253   10.679    -0.112    0.023    0.671     0.162    0.031   -0.949
   6.173   22.390   10.601    -0.082   -0.166    0.773     0.169   -0.053   -0.951
   6.632   22.609   10.594    -0.078   -0.214    1.252     0.169   -0.053   -0.951
   6.617   22.177   10.468    -0.141   -0.105    1.517     0.169   -0.053   -0.951
   6.653   21.183   10.621    -0.141    0.114    1.110     0.169   -0.053   -0.951
   7.257   20.125   10.852    -0.080    0.033    0.692     0.169   -0.053   -0.951
   8.129   19.737   11.162     0.015   -0.183    0.665     0.114   -0.050   -0.973
   8.797   19.860   11.732     0.030   -0.273    0.845     0.114   -0.050   -0.973
   8.798   19.950   11.664     0.132   -0.348    1.469     0.114   -0.050   -0.973
   8.159   18.989   11.296    -0.070    0.009    1.190     0.114   -0.050   -0.973
   8.187   18.212   10.923    -0.116    0.119    0.970     0.114   -0.050   -0.973
   8.628   17.353   10.598    -0.036   -0.007    0.960     0.068   -0.044   -0.974
   9.018   16.999   10.797     0.046   -0.128    1.063     0.068   -0.044   -0.974
   9.136   16.991   10.923     0.005   -0.038    1.118     0.068   -0.044   -0.974
   9.417   17.013   11.050    -0.122    0.128    0.820     0.068   -0.044   -0.974
  10.314   16.866   11.084    -0.049   -0.140    0.748     0.068   -0.044   -0.974
  11.090   17.188   11.184     0.165   -0.385    1.017     0.013   -0.057   -0.988
  11.270   17.942   11.026     0.113   -0.256    1.419     0.013   -0.057   -0.988
  11.168   19.047   11.025    -0.088    0.034    1.222     0.013   -0.057   -0.988
  11.441   19.777   10.887    -0.071    0.066    0.953     0.013   -0.057   -0.988
  11.841   19.832   10.599     0.040   -0.105    0.946     0.013   -0.057   -0.988
  12.118   20.008   10.247     0.062   -0.117    1.111     0.033   -0.050   -0.987
  12.394   20.100   10.153     0.084   -0.085    0.965     0.033   -0.050   -0.987
  12.844   20.177    9.992     0.047   -0.017    0.853     0.033   -0.050   -0.987
  13.733   20.314    9.984     0.103   -0.040    0.726     0.033   -0.050   -0.987
  14.949   20.561   10.070     0.158   -0.083    0.646     0.034   -0.049   -0.992
  16.302   20.856   10.257     0.302   -0.192    0.661     0.034   -0.049   -0.992
  17.366   21.504   10.512     0.398   -0.332    0.703     0.034   -0.049   -0.992
  18.802   23.160   11.054     0.445   -0.530    1.146     0.034   -0.049   -0.992
  19.002   24.652   11.018     0.548   -0.392    1.471     0.034   -0.049   -0.992
  18.516   24.995   10.522     0.399   -0.237    1.708     0.110   -0.025   -0.989
  17.807   24.132    9.795     0.297   -0.116    1.629     0.110   -0.025   -0.989
  16.857   22.415    9.132     0.319   -0.216    1.594     0.110   -0.025   -0.989
  15.647   20.584    8.487     0.280   -0.264    1.575     0.110   -0.025   -0.989
  14.305   18.628    7.949     0.077   -0.132    1.255     0.110   -0.025   -0.989
  13.260   17.152    7.551    -0.027    0.014    1.030    -0.069   -0.004   -0.979
  12.747   15.370    7.078    -0.059    0.029    0.709    -0.069   -0.004   -0.979
  12.650   13.389    6.611    -0.036   -0.154    0.582    -0.069   -0.004   -0.979
  12.664   12.160    6.209     0.075   -0.228    0.849    -0.069   -0.004   -0.979
  12.473   11.585    6.218     0.161   -0.296    1.078    -0.069   -0.004   -0.979
  12.098   11.807    6.777     0.130   -0.147    1.394    -0.234    0.010   -0.950
  11.994   11.704    7.235     0.032   -0.039    1.286    -0.234    0.010   -0.950
  12.237   10.751    7.014     0.104   -0.161    0.988    -0.234    0.010   -0.950
  12.451    9.617    6.589     0.210   -0.244    0.669    -0.234    0.010   -0.950
  12.617    8.990    6.427     0.212   -0.269    0.319    -0.234    0.010   -0.950
  12.445    9.345    6.359     0.218   -0.349    0.275    -0.330   -0.020   -0.920
  11.845   10.563    6.248     0.256   -0.338    0.916    -0.330   -0.020   -0.920
  11.211   11.331    6.165     0.199   -0.062    1.550    -0.330   -0.020   -0.920
  10.883   11.646    5.523     0.212   -0.019    1.235    -0.330   -0.020   -0.920
  10.708   12.023    4.651     0.298   -0.042    0.989    -0.330   -0.020   -0.920
  10.690   11.795    4.149     0.371   -0.049    0.634    -0.337   -0.037   -0.899
  10.802   11.812    3.860     0.403   -0.050    0.565    -0.337   -0.037   -0.899
  11.079   11.986    3.220     0.494   -0.043    0.295    -0.337   -0.037   -0.899
  11.362   12.423    2.265     0.496   -0.140    0.297    -0.337   -0.037   -0.899
  11.615   13.632    1.852     0.313   -0.118    0.505    -0.337   -0.037   -0.899
  12.077   15.954    1.788     0.294   -0.219    0.747    -0.341   -0.005   -0.908
  12.467   17.714    2.576     0.146   -0.204    1.477    -0.341   -0.005   -0.908
  12.635   18.151    2.050     0.252   -0.226    1.713    -0.341   -0.005   -0.908
  12.852   18.555    0.474     0.267   -0.274    1.008    -0.341   -0.005   -0.908
  12.633   18.691   -0.814     0.208   -0.286    0.541    -0.341   -0.005   -0.908
  12.049   19.419   -1.626    -0.019   -0.333    0.522    -0.301    0.030   -0.922
  11.147   20.536   -0.927    -0.416   -0.062    1.656    -0.301    0.030   -0.922
  11.515   21.295   -0.253    -0.295    0.045    1.330    -0.301    0.030   -0.922
  12.250   21.769    0.174    -0.021   -0.096    0.603    -0.301    0.030   -0.922
  12.975   22.935    0.990     0.134   -0.359    0.127    -0.255    0.004   -0.923
  13.636   25.469    1.954     0.107   -0.104    0.577    -0.255    0.004   -0.923
  14.553   28.610    2.758     0.132   -0.312    0.895    -0.255    0.004   -0.923
  15.400   31.252    3.946     0.198   -0.046    0.663    -0.255    0.004   -0.923
  16.609   34.153    4.854     0.296   -0.113   -0.024    -0.255    0.004   -0.923
  18.110   39.292    5.146     0.075   -0.486    0.831    -0.069   -0.050   -0.975
  18.133   41.718    4.122    -0.100   -0.560    2.966    -0.069   -0.050   -0.975
  17.338   40.159    2.936    -0.241    0.183    2.924    -0.069   -0.050   -0.975
  17.509   36.822    3.652    -0.024    0.199    1.790    -0.069   -0.050   -0.975
  17.608   35.914    3.616     0.036   -0.062    1.122    -0.069   -0.050   -0.975
  18.326   34.250    3.712    -0.158    0.114   -0.085    -0.129   -0.052   -0.960
  19.446   34.433    4.106    -0.066   -0.140    0.368    -0.129   -0.052   -0.960
  20.295   35.988    3.813     0.172   -0.396    1.078    -0.129   -0.052   -0.960
  20.600   38.122    3.300     0.158   -0.253    1.264    -0.129   -0.052   -0.960
  20.748   39.925    3.654    -0.244    0.277    1.168    -0.129   -0.052   -0.960
  22.644   41.477    5.880    -0.182    0.232    1.087    -0.117   -0.037   -1.004
  24.427   42.729    6.898     0.144   -0.193    0.939    -0.117   -0.037   -1.004
  26.339   43.757    7.948     0.297   -0.313    0.691    -0.117   -0.037   -1.004
  27.809   44.819    8.369     0.487   -0.428    0.806    -0.117   -0.037   -1.004
  28.583   45.970    7.977     0.442   -0.467    0.678    -0.117   -0.037   -1.004
  28.737   47.557    6.530     0.269   -0.242    0.865    -0.059   -0.072   -0.983
  28.993   48.703    5.891     0.271   -0.063    1.561    -0.059   -0.072   -0.983
  29.140   49.244    5.807     0.453   -0.090    2.093    -0.059   -0.072   -0.983
  28.687   47.952    4.494     0.460    0.037    2.306    -0.059   -0.072   -0.983
  29.587   43.864    3.969     0.067    0.393    1.609    -0.059   -0.072   -0.983
  31.383   39.343    4.912    -0.156    0.208    0.682    -0.113    0.009   -0.995
  33.124   35.076    6.434     0.033   -0.366   -0.823    -0.113    0.009   -0.995
  37.045   34.859    8.478     0.513   -1.075   -1.777    -0.113    0.009   -0.995
  38.316   39.840   10.538     0.673   -1.388   -0.545    -0.113    0.009   -0.995
  37.169   49.113   11.450     0.297   -0.670    1.179    -0.113    0.009   -0.995
  34.804   55.057    9.026     0.168    0.258    2.981    -0.102   -0.005   -1.022
  33.366   55.620    5.758     0.282    0.409    3.465    -0.102   -0.005   -1.022
  33.033   52.732    4.853     0.067    0.354    1.905    -0.102   -0.005   -1.022
  34.006   49.068    4.095     0.333   -0.343    0.491    -0.102   -0.005   -1.022
  33.506   47.358    1.952     0.702   -0.893    0.100    -0.102   -0.005   -1.022
  31.173   47.159   -0.873     0.407   -0.647    0.245    -0.125    0.083   -1.019
  27.337   47.964   -5.480     0.164   -0.295    1.007    -0.125    0.083   -1.019
  24.561   46.382   -8.598    -0.103    0.186    1.941    -0.125    0.083   -1.019
  24.481   44.504   -9.642     0.051    0.296    1.488    -0.125    0.083   -1.019
  25.812   44.481   -9.989     0.156   -0.378    0.608    -0.125    0.083   -0.969
  25.608   44.374  -10.830     0.350   -0.708    0.535    -0.258    0.138   -0.969
  23.861   43.402  -12.286     0.230   -0.176    1.485    -0.258    0.138   -0.969
  24.125   41.350  -13.223     0.001    0.044    1.322    -0.258    0.138   -0.969
  24.890   40.543  -12.952    -0.007   -0.059    0.671    -0.258    0.138   -0.969
  25.974   40.589  -11.788     0.054   -0.086    0.151    -0.369    0.146   -0.931
  26.833   41.171  -10.475     0.164   -0.507    0.315    -0.369    0.146   -0.931
  27.142   42.049   -9.740     0.536   -0.592    1.373    -0.369    0.146   -0.931
