 180.000  180.000 -180.000    -0.387    0.972    1.033    -0.067   -0.126   -1.072
   0.000   -0.189   -0.011    -0.334    0.634    1.044    -0.052   -0.073   -1.072
   0.294   -0.467    0.596    -0.265    0.147    0.983    -0.052   -0.073   -1.072
 179.859 -179.311 -177.557     0.081   -0.906    0.881    -0.052   -0.073   -1.072
 178.255  179.889 -177.479     0.222   -1.232    0.844    -0.052   -0.073   -1.072
 174.184 -179.578 -177.433     0.038   -0.840    0.947    -0.052   -0.073   -1.072
 169.651 -179.111 -177.502    -0.058   -0.497    1.131    -0.018   -0.081   -1.052
 166.448 -178.396 -177.380    -0.478    0.788    0.907    -0.018   -0.081   -1.052
 164.930 -178.750 -176.605    -0.477    1.000    1.099    -0.018   -0.081   -1.052
 164.365 -179.136 -176.113    -0.253    0.327    1.166    -0.018   -0.081   -1.052
 163.547  179.577 -175.616     0.144   -1.108    1.133    -0.018   -0.081   -1.052
 160.922  178.970 -175.866     0.237   -1.208    0.928     0.056   -0.087   -1.034
 156.533  178.810 -177.124     0.067   -0.807    1.062     0.056   -0.087   -1.034
 151.641  179.196 -176.691    -0.193   -0.400    1.055     0.056   -0.087   -1.034
 148.498  179.159 -176.007    -0.661    1.552    0.955     0.056   -0.087   -1.034
 147.655  179.928 -176.336    -0.329    0.724    0.875     0.056   -0.087   -1.034
 147.318  179.476 -175.647    -0.011   -0.348    0.914     0.072   -0.024   -1.002
 146.166  178.471 -175.351     0.198   -1.280    1.088     0.072   -0.024   -1.002
 143.189  178.252 -175.776     0.097   -0.729    1.146     0.072   -0.024   -1.002
 139.198  178.779 -175.346     0.045   -0.581    0.975     0.072   -0.024   -1.002
 135.229  179.905 -175.001    -0.360    0.372    0.976     0.072   -0.024   -1.002
 132.159 -179.867 -174.347    -0.517    0.847    0.994     0.083    0.017   -0.969
 131.946  179.580 -174.127    -0.483    0.833    0.973     0.083    0.017   -0.969
 132.507  178.941 -172.576    -0.019   -0.534    1.018     0.083    0.017   -0.969
 131.672  178.068 -171.882     0.299   -1.239    1.184     0.083    0.017   -0.969
 128.746  177.812 -172.474     0.227   -0.982    1.321     0.083    0.017   -0.969
 124.797  178.779 -172.843    -0.082   -0.168    1.133     0.118   -0.002   -0.946
 120.726 -179.562 -172.765    -0.253    0.222    0.969     0.118   -0.002   -0.946
 118.129 -177.608 -171.790    -0.489    0.836    0.762     0.118   -0.002   -0.946
 117.214 -176.502 -171.240    -0.282    0.385    0.760     0.118   -0.002   -0.946
 116.535 -177.270 -171.172     0.245   -0.920    0.908     0.118   -0.002   -0.946
 113.952 -177.249 -170.919     0.377   -1.044    1.081     0.048    0.002   -0.934
 109.957 -176.453 -171.013     0.177   -0.568    1.164     0.048    0.002   -0.934
 106.312 -174.839 -170.679    -0.301    0.427    0.904     0.048    0.002   -0.934
 103.912 -172.951 -169.996    -0.467    0.818    0.684     0.048    0.002   -0.934
 103.234 -172.032 -169.030    -0.384    0.628    0.851     0.048    0.002   -0.934
 103.110 -173.025 -167.004     0.119   -0.469    0.837    -0.029   -0.001   -0.936
 101.506 -174.047 -167.039     0.602   -1.321    1.454    -0.029   -0.001   -0.936
  97.912 -173.821 -167.505     0.472   -0.958    1.280    -0.029   -0.001   -0.936
  92.708 -172.150 -166.581    -0.038   -0.035    1.001    -0.029   -0.001   -0.936
  88.553 -170.488 -165.476    -0.234    0.417    0.786    -0.029   -0.001   -0.936
  86.152 -170.796 -164.160    -0.537    0.999    0.870    -0.066   -0.006   -0.924
  85.651 -171.475 -163.457    -0.091    0.298    0.712    -0.066   -0.006   -0.924
  85.064 -173.542 -163.852     0.472   -0.928    1.252    -0.066   -0.006   -0.924
  83.223 -174.826 -162.577     0.352   -0.469    1.067    -0.066   -0.006   -0.924
  80.519 -176.197 -161.280     0.367   -0.657    1.051    -0.025   -0.011   -0.921
  77.246 -176.963 -159.829     0.039   -0.194    0.927    -0.025   -0.011   -0.921
  74.534 -177.326 -159.188    -0.336    0.286    0.630    -0.025   -0.011   -0.921
  72.636 -178.527 -158.750    -0.230    0.397    0.952    -0.025   -0.011   -0.921
  72.611 -179.857 -158.459    -0.284    0.491    0.810    -0.025   -0.011   -0.921
  73.054  177.762 -157.395     0.092   -0.275    1.115     0.023   -0.011   -0.901
  72.499  175.666 -157.725     0.510   -0.934    1.566     0.023   -0.011   -0.901
