    963      22   -2484     -634     646    3967      101    -108     -20
    967     -30   -2527     -391     608    4147      132    -135     -38
    967     -30   -2527     -477     559    4052      123     -86     -48
    967     -30   -2527     -517     545    4129      153    -160     -36
    967     -30   -2527     -481     619    4074      134    -107     -29
    955     -26   -2549     -347     609    4011       90     -80     -50
    955     -26   -2549     -464     610    3841       87     -70     -78
    955     -26   -2549     -410     668    4133       57     -94     -65
    955     -26   -2549     -480     628    3852       62     -28    -100
    983     -23   -2590     -505     751    3917       64      24    -107
    983     -23   -2590     -564     664    3991       29      35     -78
    983     -23   -2590     -563     693    3979       40     -34     -76
    983     -23   -2590     -497     641    3863       19      70     -84
   1017      -2   -2588     -581     682    4139       24      91     -80
   1017      -2   -2588     -478     616    4052       32      66     -77
   1017      -2   -2588     -530     676    4198       20      63     -84
   1017      -2   -2588     -531     620    4105       60      88     -84
   1131      -7   -2557     -538     648    4013       40      24     -81
   1131      -7   -2557     -499     601    3854       22      89    -101
   1131      -7   -2557     -643     679    4030       30      30    -111
   1131      -7   -2557     -685     580    3943       58      49     -99
   1226      -9   -2558     -637     646    4073       20      51     -79
   1226      -9   -2558     -631     593    3918       20      14    -103
   1226      -9   -2558     -670     730    3916       23     151    -102
   1226      -9   -2558     -700     607    4211       32      79     -80
   1311      47   -2545     -718     628    4129       65      27     -85
   1311      47   -2545     -766     590    3987       19      64     -52
   1311      47   -2545     -763     615    3976       17      93     -74
   1311      47   -2545     -738     545    4091       30      -7     -74
   1331      38   -2524     -721     639    3975       22     234     -63
   1331      38   -2524     -760     596    3780      -30      48     -81
   1331      38   -2524     -823     568    4117      -23      39     -80
   1331      38   -2524     -825     569    4200       11     -20     -77
   1380      60   -2493     -785     459    3992       10      35     -76
   1380      60   -2493     -924     578    4108     -248     -22     -81
   1380      60   -2493     -861     570    4113       -1     -55     -36
   1380      60   -2493     -663     545    4086        2      54     -75
   1424      85   -2503     -818     550    3940       -5      22    -101
   1424      85   -2503     -901     516    3906        3       1    -102
   1424      85   -2503     -879     590    4015       12      35     -79
   1424      85   -2503     -898     590    3975       16     -21     -67
   1475     125   -2495     -956     260    3983       21     -59     -86
   1475     125   -2495     -898     570    4030       26     -48     -80
   1475     125   -2495     -901     539    3993       34     -66     -71
   1475     125   -2495     -895     491    3821       12     -59     -80
   1498     126   -2530     -895     537    3879        3     -33     -94
   1498     126   -2530     -875     501    3866        7     -38    -102
   1498     126   -2530    -1006     568    3858       25     -68    -102
   1498     126   -2530     -967     599    4124       23     -63     -66
   1537     109   -2493     -924     532    3968        6     -28     -69
   1537     109   -2493     -968     503    3920       27     -55     -85
   1537     109   -2493     -990     460    4003       27     -53     -70
   1537     109   -2493     -948     486    3887       43     -59     -48
   1553      87   -2480     -959     474    3996        6     -40     -52
   1553      87   -2480     -931     489    4008       41     -56     -68
   1553      87   -2480     -902     510    3922       32     -71     -73
   1553      87   -2480     -993     473    3967        5     -91     -77
   1571      96   -2498     -960     462    3947     -207     -29     -51
   1571      96   -2498     -910     500    3975       20     -39     -57
   1571      96   -2498     -941     491    3978       29     -71     -74
   1571      96   -2498     -885     265    4060       57     -44     -56
   1561      76   -2421     -951     476    3838       20     -65     -69
   1561      76   -2421     -968     494    3980       33     -84     -67
   1561      76   -2421     -995     527    4070       41     -77     -86
   1561      76   -2421     -906     454    4007       21     -42     -73
   1562     135   -2480    -1263     474    4016       18      25     -94
   1562     135   -2480    -1015     449    3853       23    -248     -91
   1562     135   -2480    -1044     442    3821       36     -18     -49
   1562     135   -2480    -1027     426    3941       50     -56     -64
   1581     157   -2463    -1004     489    3947       69    -104     -77
   1581     157   -2463    -1051     453    3935       25     -39     -76
   1581     157   -2463    -1028     428    4054       48    -114     -62
   1581     157   -2463     -949     464    3920       21     -84     -64
   1591     194   -2502     -984     418    4034       73     -99     -81
   1591     194   -2502     -989     471    3987       51     -88     -66
   1591     194   -2502     -963     437    4106       72    -195     -71
   1591     194   -2502    -1097     438    4067       83    -234     -56
   1575     198   -2491     -981     449    4283       87    -181     -57
   1575     198   -2491    -1076     490    4516       82    -459     -50
   1575     198   -2491    -1137     446    4444      146    -669     -28
   1575     198   -2491    -1682     821    6039      218   -1908      37
   1292     189   -2509    -1211     327    5412      263   -2901      62
   1292     189   -2509    -1184     690    4976      276   -3765     146
   1292     189   -2509     -563     629    5520      279   -4747     503
   1292     189   -2509       32     237    5285     -106   -5622      -4
   -439     -32   -2432      418     462    3691     -203   -6762     -91
   -439     -32   -2432      968     766    2432     -449   -6187    -483
   -439     -32   -2432     1972     237    2045     -302   -5778    -759
   -439     -32   -2432     1928     641    1181     -123   -6833    -610
  -2266    -107   -1302     3234     610    1126       66   -4981    -616
  -2266    -107   -1302     3271     798     731      101   -4733    -812
  -2266    -107   -1302     3409     273     369      208   -4376    -771
  -2266    -107   -1302     3571     733      23      776   -4227    -708
  -2699    -331       1     3607     996   -1444      787   -4006    -521
  -2699    -331       1     3314     781   -1298      696   -3933    -697
  -2699    -331       1     2894     904   -1477      768   -3915    -723
  -2699    -331       1     2725     925   -2204      838   -4470    -641
  -2322    -515    1150     2054     785   -3047      584   -4840    -828
  -2322    -515    1150     1498    1290   -2557      672   -4192    -619
  -2322    -515    1150     1583     687   -1445      338   -4639    -610
  -2322    -515    1150     1300    1175   -4602      602   -4356    -463
  -1421    -583    1920     1502     265   -5303      760   -3599    -459
  -1421    -583    1920      427     545   -7769      154   -4599    -574
  -1421    -583    1920      377     829   -3905     -323   -3660    -430
  -1421    -583    1920     -991     437   -4770      218   -5786    -490
   -402    -623    2071    -1792   -2231   -9214      192   -6918    -375
   -402    -623    2071     -158    2074  -10760      107   -1239    -817
   -402    -623    2071     -992     230   -3481     -243   -1886    -863
   -402    -623    2071    -2215    1720   -3512     -202   -2319    -673
    482    -692    1820    -2234    1186   -3422      -66   -2365     -93
    482    -692    1820    -1804     414   -3940      129   -1488    -594
    482    -692    1820    -2031     719   -3286      167    -477    -655
    482    -692    1820    -2203     829   -2635      111    -706    -648
    776    -688    1658    -2287     773   -3712      158    -432    -463
    776    -688    1658    -2253    1082   -3980      143      36    -326
    776    -688    1658    -1986     704   -3159      -86    -288    -174
    776    -688    1658    -2180     610   -3701       32    -309    -207
    878    -628    1627    -2470    1007   -3392      269      55    -165
    878    -628    1627    -2055     471   -3080      283     -74    -234
    878    -628    1627    -2447     817   -3803      305     122    -323
    878    -628    1627    -2697     927   -2836       71     -94    -224
    917    -550    1640    -2686     759   -3139      284    -591      72
    917    -550    1640    -2410     454   -3603      133      28    -178
    917    -550    1640    -2639    1031   -3983      190     405     -47
