   -369   -2182    1279      407    3587   -1966       42     -76     -57
   -360   -2179    1298      348    3540   -1955       45     -76     -76
   -360   -2179    1298      406    3550   -1946       59     -91     -76
   -360   -2179    1298      426    3561   -1992       52     -94     -77
   -360   -2179    1298      429    3553   -1859       44     -69     -79
   -366   -2188    1300      353    3561   -1991       61    -102     -62
   -366   -2188    1300      398    3572   -1944       41    -100     -72
   -366   -2188    1300      387    3560   -2001       41     -71     -60
   -366   -2188    1300      376    3534   -1991       36     -60     -72
   -338   -2169    1286      366    3556   -1998       43     -59     -66
   -338   -2169    1286      421    3817   -1920       44     -67     -61
   -338   -2169    1286      388    3530   -1938       62     -92     -78
   -338   -2169    1286      355    3543   -1890       45     -70     -71
   -370   -2204    1367      368    3560   -1921       57     -76     -67
   -370   -2204    1367      424    3549   -1966       38     -87     -68
   -370   -2204    1367      353    3528   -1931       55     -98     -69
   -370   -2204    1367      410    3546   -1983       79    -121     -65
   -364   -2188    1338      397    3329   -1913       42     -95     -71
   -364   -2188    1338      418    3560   -1880       47     -68     -57
   -364   -2188    1338      366    3550   -1940       48     -88     -60
   -364   -2188    1338      388    3556   -1991       50     -87     -71
   -357   -2210    1317      342    3536   -1924       46     -53     -56
   -357   -2210    1317      434    3565   -1859       67    -102     -55
   -357   -2210    1317      411    3545   -1968       81    -134     -69
   -357   -2210    1317      389    3527   -1957       37    -115     -90
   -386   -2174    1294      365    3571   -1991       49     -61     -58
   -386   -2174    1294      402    3569   -1934       54     -78     -70
   -386   -2174    1294      375    3567   -1938       40     -68     -76
   -386   -2174    1294      342    3566   -1942       65     -72     -66
   -354   -2194    1328      414    3555   -1912       49     -78     -67
   -354   -2194    1328      391    3557   -1891       41     -69     -80
   -354   -2194    1328      420    3546   -1867       45     -67     -59
   -354   -2194    1328      397    3577   -1938       55     -73     -55
   -379   -2157    1332      410    3540   -1954       45     -79     -60
   -379   -2157    1332      379    3594   -1935       42     -78     -72
   -379   -2157    1332      429    3565   -1965       43     -70     -72
   -379   -2157    1332      419    3535   -1975       64    -107     -82
   -347   -2186    1293      414    3578   -1942       74    -111     -64
   -347   -2186    1293      372    3554   -1953       45     -59     -58
   -347   -2186    1293      361    3557   -1914       29     -51     -56
   -347   -2186    1293      406    3527   -2005       64    -102     -54
   -350   -2172    1333      373    3551   -1913       61     -95     -62
   -350   -2172    1333      412    3580   -1930       35     -65     -60
   -350   -2172    1333      434    3542   -1981       56     -96     -76
   -350   -2172    1333      394    3564   -1864       43     -68     -77
   -355   -2166    1343      407    3549   -1858       44     -68     -76
   -355   -2166    1343      371    3564   -1943       69     -90     -71
   -355   -2166    1343      375    3593   -1961       52     -93     -67
   -355   -2166    1343      380    3576   -1973       45     -54     -51
   -368   -2147    1283      383    3555   -1922       43     -80     -72
   -368   -2147    1283      402    3519   -1902       50     -80     -78
   -368   -2147    1283      371    3541   -1887       27     -57     -74
   -368   -2147    1283      396    3548   -1901       53    -115     -86
   -322   -2208    1319      389    3508   -1966       35     -59     -54
   -322   -2208    1319      373    3560   -1957       57     -90     -64
   -322   -2208    1319      394    3570   -1944       31     -53     -60
   -322   -2208    1319      363    3541   -1947       62     -92     -63
   -359   -2174    1352      361    3547   -1963       40     -89     -74
   -359   -2174    1352      392    3560   -1905       83     -79     -68
   -359   -2174    1352      391    3551   -1931       26     -50     -51
   -359   -2174    1352      374    3564   -1885       67    -101     -65
   -348   -2174    1335      416    3540   -1993       51     -74     -66
   -348   -2174    1335      412    3542   -1926       62     -63     -59
   -348   -2174    1335      375    3559   -1942       59     -84     -71
   -348   -2174    1335      388    3556   -1905       49     -88     -64
