    229    -139    -106       74    3325   -2221       34     -81     -71
    225    -128    -127       95    3371   -2051       64     -94     -63
    225    -128    -127       94    3350   -2229       63     -86     -77
    225    -128    -127      105    3581   -2275       23     -93     -77
    225    -128    -127      107    3358   -2293       32     -73     -68
    222     -94    -110       95    3328   -2310       51     -80     -70
    222     -94    -110      125    3349   -2337       39     -69     -79
    222     -94    -110       90    3378   -2297       49     -79     -67
    222     -94    -111      102    3373   -2253       54     -63     -60
    229    -110    -111      110    3375   -2065       52     -91     -77
    229    -110    -111       48    3358   -2246       47     -93     -69
    229    -110    -111      132    3334   -2292       58     -72     -61
    229    -110    -116      129    3360   -2205       75     -76     -66
    223     -97    -116      132    3404   -2306       40     -96     -72
    223     -97    -116      112    3335   -2309       61     -70     -58
    223     -97    -116       88    3371   -2345       51     -91     -77
    243    -117    -129       78    3342   -2324       49     -93     -79
    243    -117    -129       89    3375   -2298       30     -80     -70
    243    -117    -129       52    3355   -2316       46     -98     -77
    243    -117    -129       58    3366   -2310       46     -72     -76
    214    -125     -81       73    3317   -2299       54     -81     -65
    214    -125     -81       70    3354   -2287       57     -84     -80
    214    -125     -81       47    3097   -2272       48     -56     -59
    214    -125     -81      130    3390   -2312       59     -93     -77
    230    -132    -104      141    3391   -2284       45     -87     -66
    230    -132    -104      102    3340   -2325       60     -94     -75
    230    -132    -104       55    3341   -2329       51     -97     -75
    230    -132    -104       76    3349   -2321       42     -68     -65
    266     -98      -2       99    3390   -2285       40     -62     -65
    266     -98      -2      147    3329   -2321       39     -75     -79
    266     -98      -2       94    3362   -2290       39     -77     -70
    266     -98      -2      125    3350   -2296       27     -85     -72
    243    -129     -84       76    3337   -2247       40     -54     -64
    243    -129     -84      111    3323   -2301       46     -62     -58
    243    -129     -84       75    3355   -2341       53     -69     -61
    243    -129     -84       57    3375   -2246       68    -102     -69
    251    -161    -113       89    3365   -2245       37     -77     -77
    251    -161    -113       84    3370   -2269       60     -92     -67
    251    -161    -113      102    3362   -2287       31     -63     -62
    251    -161    -113      115    3383   -2315       56     -93     -70
    286    -147    -139      136    3336   -2072       53    -102     -63
    286    -147    -139       95    3337   -2206       51     -90     -70
    286    -147    -139       77    3335   -2289       74     -68     -62
    286    -147    -139       95    3302   -2295       41     -71     -70
    244    -108    -104       82    3358   -2261       30     -76     -57
    244    -108    -104       84    3368   -2233       42     -70     -66
    244    -108    -104      115    3353   -2283       41     -71     -56
    244    -108    -104       81    3337   -2213       60     -65     -59
    258    -116    -145      106    3318   -2534       30     -73     -65
    258    -116    -145       74    3328   -2267       57     -83     -60
    258    -116    -145      115    3341   -2304       19     -65     -60
    258    -116    -145       92    3364   -2297       51     -93     -75
    262    -101    -164       72    3351   -2201       45     -74     -59
    262    -101    -164      109    3347   -2472       60    -101     -69
    262    -101    -164       67    3323   -2270       59     -77     -62
    262    -101    -164      127    3109   -2218       46     -61     -61
    223     -95    -183       86    3364   -2307       60     -74     -66
    223     -95    -183       59    3338   -2204       27     -50     -63
    223     -95    -183       48    3380   -2263       53     -92     -67
    223     -95    -183      102    3360   -2221       56    -101     -78
    192    -116    -137       65    3325   -2285       39     -85     -70
    192    -116    -137       73    3379   -2248       46     -76     -63
    192    -116    -137       72    3360   -2272       66    -103     -63
    192    -116    -137      111    3371   -2267       64     -59     -48
    232    -119    -112      122    3374   -2325       36     -78     -66
    232    -119    -112      113    3294   -2300       46     -65     -77
    232    -119    -112      107    3353   -2545       70    -103     -80
    232    -119    -112       94    3306   -2308       40     -68     -66
    
