   0.001    0.002   -0.001     0.480    0.256    0.088    -0.898    0.274   -0.364
   1.309    2.038   -0.436     0.684    0.256    0.199    -0.898    0.274   -0.364
   4.863    6.920   -1.035     0.858    0.235    0.393    -0.898    0.274   -0.364
   9.506   13.497   -0.721     0.960   -0.153    0.768    -0.898    0.274   -0.364
  13.166   19.177    1.069     0.664   -0.197    0.468    -0.898    0.274   -0.364
  16.802   23.757    2.222     0.288   -0.008    0.366    -0.898    0.274   -0.364
  21.825   28.878    4.018     0.168   -0.106    0.443    -0.465    0.591   -0.633
  28.162   35.514    6.479     0.408   -0.138    0.838    -0.465    0.591   -0.633
  36.708   41.365   11.918     0.121   -0.263    0.974    -0.465    0.591   -0.633
  46.178   46.337   19.683    -0.026   -0.486    1.016    -0.465    0.591   -0.633
  56.956   50.687   29.166    -0.139   -0.691    0.831    -0.465    0.591   -0.633
  69.164   52.333   41.314    -0.233   -0.255    0.932     0.234    0.665   -0.564
  80.195   52.064   52.410    -0.298   -0.386    1.312     0.234    0.665   -0.564
  88.506   50.983   62.011    -0.283   -0.752    1.360     0.234    0.665   -0.564
  95.066   49.933   69.648    -0.506   -0.686    1.010     0.234    0.665   -0.564
 103.821   47.249   78.855    -0.652   -0.252    0.918     0.234    0.665   -0.564
 109.304   43.490   85.460    -0.690   -0.167    0.964     0.703    0.411   -0.283
 113.178   39.337   91.323    -0.819   -0.320    0.760     0.703    0.411   -0.283
 116.347   35.078   96.106    -0.901   -0.378    0.627     0.703    0.411   -0.283
 119.887   30.642  100.849    -0.981   -0.190    0.601     0.703    0.411   -0.283
 122.811   26.352  105.147    -0.843   -0.168    0.536     0.703    0.411   -0.283
 124.726   23.133  107.572    -0.907   -0.083    0.462     0.806    0.207    0.116
 127.104   19.424  109.653    -1.127    0.012    0.226     0.806    0.207    0.116
 128.641   16.042  111.408    -1.123   -0.045    0.283     0.806    0.207    0.116
 129.673   12.737  112.957    -0.968   -0.185    0.224     0.806    0.207    0.116
 131.572    9.551  114.228    -1.113   -0.131    0.014     0.806    0.207    0.116
 133.432    7.135  114.993    -1.125   -0.019   -0.070     0.666    0.163    0.473
 135.044    4.970  115.604    -1.039   -0.064   -0.125     0.666    0.163    0.473
 137.126    2.992  116.112    -1.036    0.048   -0.268     0.666    0.163    0.473
 139.418    1.264  116.551    -1.005    0.041   -0.344     0.666    0.163    0.473
 141.376    0.014  117.554    -1.027   -0.090   -0.404     0.666    0.163    0.473
 143.604   -0.168  118.699    -0.888    0.049   -0.427     0.378    0.236    0.677
 145.365   -0.773  119.369    -0.785    0.047   -0.407     0.378    0.236    0.677
 147.055   -2.034  120.828    -0.805    0.092   -0.696     0.378    0.236    0.677
 148.674   -3.036  122.482    -0.827   -0.070   -0.676     0.378    0.236    0.677
 150.248   -3.878  123.722    -0.746   -0.233   -0.753     0.378    0.236    0.677
 151.979   -5.081  123.927    -0.729   -0.281   -0.643     0.085    0.406    0.708
 154.029   -6.620  123.168    -0.630   -0.189   -0.688     0.085    0.406    0.708
 155.786   -8.883  121.617    -0.464   -0.049   -0.617     0.085    0.406    0.708
 156.336  -11.079  119.416    -0.517   -0.275   -0.595     0.085    0.406    0.708
 156.179  -12.675  117.683    -0.523   -0.451   -0.630     0.085    0.465    0.723
 156.030  -14.443  116.113    -0.535   -0.064   -0.829    -0.187    0.427    0.723
 155.824  -16.430  114.956    -0.439    0.119   -0.869    -0.187    0.427    0.723
 154.506  -17.060  115.587    -0.177   -0.146   -0.603    -0.187    0.427    0.723
 153.065  -18.327  114.077    -0.290   -0.340   -0.676    -0.187    0.427    0.723
 152.029  -20.127  112.737    -0.343    0.047   -0.977    -0.280    0.395    0.718
 150.979  -22.204  112.194    -0.356    0.094   -0.958    -0.280    0.395    0.718
 149.382  -22.790  110.393    -0.186   -0.598   -0.663    -0.280    0.395    0.718
 148.236  -23.827  109.359    -0.368   -0.364   -0.869    -0.280    0.395    0.718
 147.586  -24.990  108.643    -0.247   -0.105   -0.870    -0.280    0.395    0.718
 146.590  -25.878  108.308    -0.208   -0.138   -0.855    -0.307    0.387    0.727
 145.474  -26.994  108.081    -0.245   -0.132   -0.932    -0.307    0.387    0.727
 144.669  -27.858  107.846    -0.369   -0.165   -0.949    -0.307    0.387    0.727
 144.308  -28.049  107.354    -0.225   -0.287   -0.899    -0.307    0.387    0.727
 143.918  -28.259  106.748    -0.227   -0.148   -0.893    -0.307    0.387    0.727
 143.624  -28.340  105.937    -0.184   -0.044   -0.921    -0.336    0.400    0.715
